,invoice_ID,Branch,City,Yangon,Naypyitaw,Mandalay,customer_type,member_1,Gender,Gender_Male1,product_line,fashion_accessories,food_bev,electronic_accessories,sports_travel,home_lifestyle,health_beauty,unit_price,Quantity,tax_5%,Total,Date,Time,Payment,Ewallet,Cash,credit_card,cogs,gross_margin_%,gross_income,Unsatisfied
511,209-61-0206,A,Yangon,1,0,0,Normal,0,Female,0,home_lifestyle,0,0,0,0,1,0,42.91,5,10.7275,225.2775,1/5/2019,17:29,Ewallet,1,0,0,214.55,4.761904762,10.7275,1.0
512,595-27-4851,A,Yangon,1,0,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,54.28,7,18.998,398.958,1/27/2019,18:05,Ewallet,1,0,0,379.96,4.761904762,18.998,0.0
513,189-52-0236,A,Yangon,1,0,0,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,99.55,7,34.8425,731.6925,3/14/2019,12:07,Cash,0,1,0,696.85,4.761904762,34.8425,0.0
514,503-07-0930,C,Naypyitaw,0,1,0,Member,1,Male,1,sports_travel,0,0,0,1,0,0,58.39,7,20.4365,429.1665,2/23/2019,19:49,credit_card,0,0,1,408.73,4.761904762,20.4365,0.0
515,413-20-6708,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,51.47,1,2.5735,54.0435,3/18/2019,15:52,Ewallet,1,0,0,51.47,4.761904762,2.5735,0.0
516,425-85-2085,B,Mandalay,0,0,1,Member,1,Male,1,health_beauty,0,0,0,0,0,1,54.86,5,13.715,288.015,3/29/2019,16:48,Ewallet,1,0,0,274.3,4.761904762,13.715,0.0
517,521-18-7827,C,Naypyitaw,0,1,0,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,39.39,5,9.8475,206.7975,1/22/2019,20:46,credit_card,0,0,1,196.95,4.761904762,9.8475,0.0
518,220-28-1851,A,Yangon,1,0,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,34.73,2,3.473,72.933,3/1/2019,18:14,Ewallet,1,0,0,69.46,4.761904762,3.473,0.0
519,600-38-9738,C,Naypyitaw,0,1,0,Member,1,Male,1,sports_travel,0,0,0,1,0,0,71.92,5,17.98,377.58,1/17/2019,15:05,credit_card,0,0,1,359.6,4.761904762,17.98,1.0
520,734-91-1155,B,Mandalay,0,0,1,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,45.71,3,6.8565,143.9865,3/26/2019,10:34,credit_card,0,0,1,137.13,4.761904762,6.8565,0.0
521,451-28-5717,C,Naypyitaw,0,1,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,83.17,6,24.951,523.971,3/20/2019,11:23,Cash,0,1,0,499.02,4.761904762,24.951,0.0
522,609-81-8548,A,Yangon,1,0,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,37.44,6,11.232,235.872,2/6/2019,13:55,credit_card,0,0,1,224.64,4.761904762,11.232,1.0
523,133-14-7229,C,Naypyitaw,0,1,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,62.87,2,6.287,132.027,1/1/2019,11:43,Cash,0,1,0,125.74,4.761904762,6.287,1.0
524,534-01-4457,A,Yangon,1,0,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,81.71,6,24.513,514.773,1/27/2019,14:36,credit_card,0,0,1,490.26,4.761904762,24.513,0.0
525,719-89-8991,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,91.41,5,22.8525,479.9025,2/25/2019,16:03,Ewallet,1,0,0,457.05,4.761904762,22.8525,0.0
526,286-62-6248,B,Mandalay,0,0,1,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,39.21,4,7.842,164.682,1/16/2019,20:03,credit_card,0,0,1,156.84,4.761904762,7.842,0.0
527,339-38-9982,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,59.86,2,5.986,125.706,1/13/2019,14:55,Ewallet,1,0,0,119.72,4.761904762,5.986,1.0
528,827-44-5872,B,Mandalay,0,0,1,Member,1,Female,0,food_bev,0,1,0,0,0,0,54.36,10,27.18,570.78,2/7/2019,11:28,credit_card,0,0,1,543.6,4.761904762,27.18,1.0
529,827-77-7633,A,Yangon,1,0,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,98.09,9,44.1405,926.9505,2/17/2019,19:41,Cash,0,1,0,882.81,4.761904762,44.1405,0.0
530,287-83-1405,A,Yangon,1,0,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,25.43,6,7.629,160.209,2/12/2019,19:01,Ewallet,1,0,0,152.58,4.761904762,7.629,0.0
531,435-13-4908,A,Yangon,1,0,0,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,86.68,8,34.672,728.112,1/24/2019,18:04,credit_card,0,0,1,693.44,4.761904762,34.672,0.0
532,857-67-9057,B,Mandalay,0,0,1,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,22.95,10,11.475,240.975,2/6/2019,19:20,Ewallet,1,0,0,229.5,4.761904762,11.475,0.0
533,236-27-1144,C,Naypyitaw,0,1,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,16.31,9,7.3395,154.1295,3/26/2019,10:31,Ewallet,1,0,0,146.79,4.761904762,7.3395,0.0
534,892-05-6689,A,Yangon,1,0,0,Normal,0,Female,0,home_lifestyle,0,0,0,0,1,0,28.32,5,7.08,148.68,3/11/2019,13:28,Ewallet,1,0,0,141.6,4.761904762,7.08,1.0
535,583-41-4548,C,Naypyitaw,0,1,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,16.67,7,5.8345,122.5245,2/7/2019,11:36,Ewallet,1,0,0,116.69,4.761904762,5.8345,0.0
536,339-12-4827,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,73.96,1,3.698,77.658,1/5/2019,11:32,credit_card,0,0,1,73.96,4.761904762,3.698,1.0
537,643-38-7867,A,Yangon,1,0,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,97.94,1,4.897,102.837,3/7/2019,11:44,Ewallet,1,0,0,97.94,4.761904762,4.897,1.0
538,308-81-0538,A,Yangon,1,0,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,73.05,4,14.61,306.81,2/25/2019,17:16,credit_card,0,0,1,292.2,4.761904762,14.61,1.0
539,358-88-9262,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,87.48,6,26.244,551.124,2/1/2019,18:43,Ewallet,1,0,0,524.88,4.761904762,26.244,1.0
540,460-35-4390,A,Yangon,1,0,0,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,30.68,3,4.602,96.642,1/22/2019,11:00,Ewallet,1,0,0,92.04,4.761904762,4.602,0.0
541,343-87-0864,C,Naypyitaw,0,1,0,Member,1,Male,1,health_beauty,0,0,0,0,0,1,75.88,1,3.794,79.674,1/3/2019,10:30,credit_card,0,0,1,75.88,4.761904762,3.794,0.0
542,173-50-1108,B,Mandalay,0,0,1,Member,1,Female,0,sports_travel,0,0,0,1,0,0,20.18,4,4.036,84.756,2/13/2019,12:14,credit_card,0,0,1,80.72,4.761904762,4.036,1.0
543,243-47-2663,C,Naypyitaw,0,1,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,18.77,6,5.631,118.251,1/28/2019,16:43,credit_card,0,0,1,112.62,4.761904762,5.631,1.0
544,841-18-8232,B,Mandalay,0,0,1,Normal,0,Female,0,food_bev,0,1,0,0,0,0,71.2,1,3.56,74.76,1/5/2019,20:40,credit_card,0,0,1,71.2,4.761904762,3.56,0.0
545,701-23-5550,B,Mandalay,0,0,1,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,38.81,4,7.762,163.002,3/19/2019,13:40,Ewallet,1,0,0,155.24,4.761904762,7.762,1.0
546,647-50-1224,A,Yangon,1,0,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,29.42,10,14.71,308.91,1/12/2019,16:23,Ewallet,1,0,0,294.2,4.761904762,14.71,0.0
547,541-48-8554,A,Yangon,1,0,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,60.95,9,27.4275,575.9775,1/7/2019,12:08,credit_card,0,0,1,548.55,4.761904762,27.4275,1.0
548,539-21-7227,B,Mandalay,0,0,1,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,51.54,5,12.885,270.585,1/26/2019,17:45,Cash,0,1,0,257.7,4.761904762,12.885,1.0
549,213-32-1216,A,Yangon,1,0,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,66.06,6,19.818,416.178,1/23/2019,10:28,Cash,0,1,0,396.36,4.761904762,19.818,0.0
550,747-58-7183,B,Mandalay,0,0,1,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,57.27,3,8.5905,180.4005,2/9/2019,20:31,Ewallet,1,0,0,171.81,4.761904762,8.5905,1.0
551,582-52-8065,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,54.31,9,24.4395,513.2295,2/22/2019,10:49,Cash,0,1,0,488.79,4.761904762,24.4395,0.0
552,210-57-1719,B,Mandalay,0,0,1,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,58.24,9,26.208,550.368,2/5/2019,12:34,Cash,0,1,0,524.16,4.761904762,26.208,0.0
553,399-69-4630,C,Naypyitaw,0,1,0,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,22.21,6,6.663,139.923,3/7/2019,10:23,credit_card,0,0,1,133.26,4.761904762,6.663,0.0
554,134-75-2619,A,Yangon,1,0,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,19.32,7,6.762,142.002,3/25/2019,18:51,Cash,0,1,0,135.24,4.761904762,6.762,1.0
555,356-44-8813,B,Mandalay,0,0,1,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,37.48,3,5.622,118.062,1/20/2019,13:45,credit_card,0,0,1,112.44,4.761904762,5.622,0.0
556,198-66-9832,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,72.04,2,7.204,151.284,2/4/2019,19:38,Cash,0,1,0,144.08,4.761904762,7.204,0.0
557,283-26-5248,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,98.52,10,49.26,1034.46,1/30/2019,20:23,Ewallet,1,0,0,985.2,4.761904762,49.26,1.0
558,712-39-0363,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,41.66,6,12.498,262.458,1/2/2019,15:24,Ewallet,1,0,0,249.96,4.761904762,12.498,1.0
559,218-59-9410,A,Yangon,1,0,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,72.42,3,10.863,228.123,3/29/2019,16:54,Ewallet,1,0,0,217.26,4.761904762,10.863,0.0
560,174-75-0888,B,Mandalay,0,0,1,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,21.58,9,9.711,203.931,3/14/2019,12:32,Cash,0,1,0,194.22,4.761904762,9.711,0.0
561,866-99-7614,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,89.2,10,44.6,936.6,2/11/2019,15:42,credit_card,0,0,1,892.0,4.761904762,44.6,1.0
562,134-54-4720,B,Mandalay,0,0,1,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,42.42,8,16.968,356.328,1/30/2019,13:58,Ewallet,1,0,0,339.36,4.761904762,16.968,1.0
563,760-90-2357,A,Yangon,1,0,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,74.51,6,22.353,469.413,3/20/2019,15:08,Ewallet,1,0,0,447.06,4.761904762,22.353,1.0
564,514-37-2845,B,Mandalay,0,0,1,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,99.25,2,9.925,208.425,3/20/2019,13:02,Cash,0,1,0,198.5,4.761904762,9.925,0.0
565,698-98-5964,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,81.21,10,40.605,852.705,1/17/2019,13:01,credit_card,0,0,1,812.1,4.761904762,40.605,1.0
566,718-57-9773,C,Naypyitaw,0,1,0,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,49.33,10,24.665,517.965,2/3/2019,16:40,credit_card,0,0,1,493.3,4.761904762,24.665,0.0
567,651-88-7328,A,Yangon,1,0,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,65.74,9,29.583,621.243,1/1/2019,13:55,Cash,0,1,0,591.66,4.761904762,29.583,0.0
568,241-11-2261,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,79.86,7,27.951,586.971,1/10/2019,10:33,credit_card,0,0,1,559.02,4.761904762,27.951,1.0
569,408-26-9866,C,Naypyitaw,0,1,0,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,73.98,7,25.893,543.753,3/2/2019,16:42,Ewallet,1,0,0,517.86,4.761904762,25.893,1.0
570,834-83-1826,B,Mandalay,0,0,1,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,82.04,5,20.51,430.71,2/25/2019,17:16,credit_card,0,0,1,410.2,4.761904762,20.51,0.0
571,343-61-3544,B,Mandalay,0,0,1,Member,1,Male,1,sports_travel,0,0,0,1,0,0,26.67,10,13.335,280.035,1/29/2019,11:48,Cash,0,1,0,266.7,4.761904762,13.335,0.0
572,239-48-4278,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,10.13,7,3.5455,74.4555,3/10/2019,19:35,Ewallet,1,0,0,70.91,4.761904762,3.5455,0.0
573,355-34-6244,B,Mandalay,0,0,1,Normal,0,Male,1,food_bev,0,1,0,0,0,0,72.39,2,7.239,152.019,1/13/2019,19:55,credit_card,0,0,1,144.78,4.761904762,7.239,0.0
574,550-84-8664,A,Yangon,1,0,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,85.91,5,21.4775,451.0275,3/22/2019,14:33,credit_card,0,0,1,429.55,4.761904762,21.4775,0.0
575,339-96-8318,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,81.31,7,28.4585,597.6285,3/1/2019,19:49,Ewallet,1,0,0,569.17,4.761904762,28.4585,1.0
576,458-61-0011,B,Mandalay,0,0,1,Normal,0,Male,1,food_bev,0,1,0,0,0,0,60.3,4,12.06,253.26,2/20/2019,18:43,Cash,0,1,0,241.2,4.761904762,12.06,1.0
577,592-34-6155,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,31.77,4,6.354,133.434,1/14/2019,14:43,Ewallet,1,0,0,127.08,4.761904762,6.354,1.0
578,797-88-0493,A,Yangon,1,0,0,Normal,0,Female,0,health_beauty,0,0,0,0,0,1,64.27,4,12.854,269.934,3/26/2019,13:54,Cash,0,1,0,257.08,4.761904762,12.854,0.0
579,207-73-1363,B,Mandalay,0,0,1,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,69.51,2,6.951,145.971,3/1/2019,12:15,Ewallet,1,0,0,139.02,4.761904762,6.951,0.0
580,390-31-6381,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,27.22,3,4.083,85.743,1/7/2019,12:37,Cash,0,1,0,81.66,4.761904762,4.083,0.0
581,443-82-0585,A,Yangon,1,0,0,Member,1,Female,0,health_beauty,0,0,0,0,0,1,77.68,4,15.536,326.256,2/1/2019,19:54,Cash,0,1,0,310.72,4.761904762,15.536,0.0
582,339-18-7061,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,92.98,2,9.298,195.258,2/13/2019,15:06,credit_card,0,0,1,185.96,4.761904762,9.298,0.0
583,359-90-3665,B,Mandalay,0,0,1,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,18.08,4,3.616,75.936,1/14/2019,18:03,credit_card,0,0,1,72.32,4.761904762,3.616,0.0
584,375-72-3056,B,Mandalay,0,0,1,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,63.06,3,9.459,198.639,1/19/2019,15:58,Ewallet,1,0,0,189.18,4.761904762,9.459,0.0
585,127-47-6963,A,Yangon,1,0,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,51.71,4,10.342,217.182,3/9/2019,13:53,credit_card,0,0,1,206.84,4.761904762,10.342,0.0
586,278-86-2735,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,52.34,3,7.851,164.871,3/27/2019,14:03,Cash,0,1,0,157.02,4.761904762,7.851,0.0
587,695-28-6250,A,Yangon,1,0,0,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,43.06,5,10.765,226.065,2/4/2019,16:38,Ewallet,1,0,0,215.3,4.761904762,10.765,0.0
588,379-17-6588,C,Naypyitaw,0,1,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,59.61,10,29.805,625.905,3/14/2019,11:07,Cash,0,1,0,596.1,4.761904762,29.805,1.0
589,227-50-3718,A,Yangon,1,0,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,14.62,5,3.655,76.755,3/4/2019,12:23,Cash,0,1,0,73.1,4.761904762,3.655,1.0
590,302-15-2162,C,Naypyitaw,0,1,0,Member,1,Male,1,health_beauty,0,0,0,0,0,1,46.53,6,13.959,293.139,3/3/2019,10:54,credit_card,0,0,1,279.18,4.761904762,13.959,1.0
591,788-07-8452,C,Naypyitaw,0,1,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,24.24,7,8.484,178.164,1/27/2019,17:38,Ewallet,1,0,0,169.68,4.761904762,8.484,0.0
592,560-49-6611,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,45.58,1,2.279,47.859,2/7/2019,14:13,Cash,0,1,0,45.58,4.761904762,2.279,0.0
593,880-35-0356,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,75.2,3,11.28,236.88,2/5/2019,11:51,Ewallet,1,0,0,225.6,4.761904762,11.28,1.0
594,585-11-6748,B,Mandalay,0,0,1,Member,1,Male,1,sports_travel,0,0,0,1,0,0,96.8,3,14.52,304.92,3/15/2019,13:05,Cash,0,1,0,290.4,4.761904762,14.52,1.0
595,470-31-3286,B,Mandalay,0,0,1,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,14.82,3,2.223,46.683,3/1/2019,11:30,credit_card,0,0,1,44.46,4.761904762,2.223,0.0
596,152-68-2907,A,Yangon,1,0,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,52.2,3,7.83,164.43,2/15/2019,13:30,credit_card,0,0,1,156.6,4.761904762,7.83,0.0
597,123-35-4896,C,Naypyitaw,0,1,0,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,46.66,9,20.997,440.937,2/17/2019,19:11,Ewallet,1,0,0,419.94,4.761904762,20.997,1.0
598,258-69-7810,C,Naypyitaw,0,1,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,36.85,5,9.2125,193.4625,1/26/2019,18:53,Cash,0,1,0,184.25,4.761904762,9.2125,0.0
599,334-64-2006,A,Yangon,1,0,0,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,70.32,2,7.032,147.672,3/24/2019,14:22,Ewallet,1,0,0,140.64,4.761904762,7.032,0.0
600,219-61-4139,C,Naypyitaw,0,1,0,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,83.08,1,4.154,87.234,1/23/2019,17:16,Ewallet,1,0,0,83.08,4.761904762,4.154,1.0
601,881-41-7302,C,Naypyitaw,0,1,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,64.99,1,3.2495,68.2395,1/26/2019,10:06,credit_card,0,0,1,64.99,4.761904762,3.2495,1.0
602,373-09-4567,C,Naypyitaw,0,1,0,Normal,0,Male,1,food_bev,0,1,0,0,0,0,77.56,10,38.78,814.38,3/14/2019,20:35,Ewallet,1,0,0,775.6,4.761904762,38.78,1.0
603,642-30-6693,B,Mandalay,0,0,1,Normal,0,Female,0,sports_travel,0,0,0,1,0,0,54.51,6,16.353,343.413,3/17/2019,13:54,Ewallet,1,0,0,327.06,4.761904762,16.353,0.0
604,484-22-8230,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,51.89,7,18.1615,381.3915,1/8/2019,20:08,Cash,0,1,0,363.23,4.761904762,18.1615,1.0
605,830-58-2383,B,Mandalay,0,0,1,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,31.75,4,6.35,133.35,2/8/2019,15:26,Cash,0,1,0,127.0,4.761904762,6.35,0.0
606,559-98-9873,A,Yangon,1,0,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,53.65,7,18.7775,394.3275,2/10/2019,12:56,Ewallet,1,0,0,375.55,4.761904762,18.7775,1.0
607,544-32-5024,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,49.79,4,9.958,209.118,3/28/2019,19:16,credit_card,0,0,1,199.16,4.761904762,9.958,1.0
608,318-12-0304,A,Yangon,1,0,0,Normal,0,Male,1,fashion_accessories,1,0,0,0,0,0,30.61,1,1.5305,32.1405,1/23/2019,12:20,Ewallet,1,0,0,30.61,4.761904762,1.5305,1.0
609,349-97-8902,B,Mandalay,0,0,1,Member,1,Male,1,food_bev,0,1,0,0,0,0,57.89,2,5.789,121.569,1/17/2019,10:37,Ewallet,1,0,0,115.78,4.761904762,5.789,0.0
610,421-95-9805,A,Yangon,1,0,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,28.96,1,1.448,30.408,2/7/2019,10:18,credit_card,0,0,1,28.96,4.761904762,1.448,1.0
611,277-35-5865,C,Naypyitaw,0,1,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,98.97,9,44.5365,935.2665,3/9/2019,11:23,Cash,0,1,0,890.73,4.761904762,44.5365,1.0
612,789-23-8625,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,93.22,3,13.983,293.643,1/24/2019,11:45,Cash,0,1,0,279.66,4.761904762,13.983,0.0
613,284-54-4231,C,Naypyitaw,0,1,0,Member,1,Male,1,sports_travel,0,0,0,1,0,0,80.93,1,4.0465,84.9765,1/19/2019,16:08,credit_card,0,0,1,80.93,4.761904762,4.0465,0.0
614,443-59-0061,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,67.45,10,33.725,708.225,2/3/2019,11:25,Ewallet,1,0,0,674.5,4.761904762,33.725,1.0
615,509-29-3912,A,Yangon,1,0,0,Member,1,Female,0,sports_travel,0,0,0,1,0,0,38.72,9,17.424,365.904,3/20/2019,12:24,Ewallet,1,0,0,348.48,4.761904762,17.424,1.0
616,327-40-9673,B,Mandalay,0,0,1,Member,1,Male,1,sports_travel,0,0,0,1,0,0,72.6,6,21.78,457.38,1/13/2019,19:51,Cash,0,1,0,435.6,4.761904762,21.78,1.0
617,840-19-2096,C,Naypyitaw,0,1,0,Member,1,Male,1,electronic_accessories,0,0,1,0,0,0,87.91,5,21.9775,461.5275,3/14/2019,18:10,Ewallet,1,0,0,439.55,4.761904762,21.9775,1.0
618,828-46-6863,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,98.53,6,29.559,620.739,1/23/2019,11:22,credit_card,0,0,1,591.18,4.761904762,29.559,1.0
619,641-96-3695,C,Naypyitaw,0,1,0,Member,1,Female,0,fashion_accessories,1,0,0,0,0,0,43.46,6,13.038,273.798,2/7/2019,17:55,Ewallet,1,0,0,260.76,4.761904762,13.038,0.0
620,420-97-3340,A,Yangon,1,0,0,Normal,0,Female,0,food_bev,0,1,0,0,0,0,71.68,3,10.752,225.792,3/28/2019,15:30,credit_card,0,0,1,215.04,4.761904762,10.752,0.0
621,436-54-4512,A,Yangon,1,0,0,Member,1,Female,0,food_bev,0,1,0,0,0,0,91.61,1,4.5805,96.1905,3/20/2019,19:44,Cash,0,1,0,91.61,4.761904762,4.5805,0.0
622,670-79-6321,B,Mandalay,0,0,1,Member,1,Female,0,home_lifestyle,0,0,0,0,1,0,94.59,7,33.1065,695.2365,1/17/2019,15:27,credit_card,0,0,1,662.13,4.761904762,33.1065,1.0
623,852-62-7105,B,Mandalay,0,0,1,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,83.25,10,41.625,874.125,1/12/2019,11:25,credit_card,0,0,1,832.5,4.761904762,41.625,1.0
624,598-06-7312,B,Mandalay,0,0,1,Member,1,Male,1,fashion_accessories,1,0,0,0,0,0,91.35,1,4.5675,95.9175,2/16/2019,15:42,Cash,0,1,0,91.35,4.761904762,4.5675,1.0
625,135-13-8269,B,Mandalay,0,0,1,Member,1,Female,0,food_bev,0,1,0,0,0,0,78.88,2,7.888,165.648,1/26/2019,16:04,Cash,0,1,0,157.76,4.761904762,7.888,0.0
626,816-57-2053,A,Yangon,1,0,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,60.87,2,6.087,127.827,3/9/2019,12:37,Ewallet,1,0,0,121.74,4.761904762,6.087,0.0
627,628-90-8624,B,Mandalay,0,0,1,Member,1,Male,1,health_beauty,0,0,0,0,0,1,82.58,10,41.29,867.09,3/14/2019,14:41,Cash,0,1,0,825.8,4.761904762,41.29,1.0
628,856-66-2701,A,Yangon,1,0,0,Member,1,Male,1,home_lifestyle,0,0,0,0,1,0,53.3,3,7.995,167.895,1/25/2019,14:19,Ewallet,1,0,0,159.9,4.761904762,7.995,0.0
629,308-39-1707,A,Yangon,1,0,0,Normal,0,Female,0,fashion_accessories,1,0,0,0,0,0,12.09,1,0.6045,12.6945,1/26/2019,18:19,credit_card,0,0,1,12.09,4.761904762,0.6045,0.0
630,149-61-1929,A,Yangon,1,0,0,Normal,0,Male,1,sports_travel,0,0,0,1,0,0,64.19,10,32.095,673.995,1/19/2019,14:08,credit_card,0,0,1,641.9,4.761904762,32.095,1.0
631,655-07-2265,A,Yangon,1,0,0,Normal,0,Male,1,electronic_accessories,0,0,1,0,0,0,78.31,3,11.7465,246.6765,3/5/2019,16:38,Ewallet,1,0,0,234.93,4.761904762,11.7465,1.0
632,589-02-8023,A,Yangon,1,0,0,Member,1,Male,1,food_bev,0,1,0,0,0,0,83.77,2,8.377,175.917,1/15/2019,10:54,credit_card,0,0,1,167.54,4.761904762,8.377,0.0
633,420-04-7590,B,Mandalay,0,0,1,Normal,0,Male,1,home_lifestyle,0,0,0,0,1,0,99.7,3,14.955,314.055,3/18/2019,11:29,Ewallet,1,0,0,299.1,4.761904762,14.955,1.0
634,182-88-2763,B,Mandalay,0,0,1,Member,1,Male,1,food_bev,0,1,0,0,0,0,79.91,3,11.9865,251.7165,3/20/2019,19:28,credit_card,0,0,1,239.73,4.761904762,11.9865,1.0
635,188-55-0967,B,Mandalay,0,0,1,Member,1,Male,1,health_beauty,0,0,0,0,0,1,66.47,10,33.235,697.935,1/15/2019,15:01,credit_card,0,0,1,664.7,4.761904762,33.235,1.0
636,610-46-4100,A,Yangon,1,0,0,Normal,0,Male,1,health_beauty,0,0,0,0,0,1,28.95,7,10.1325,212.7825,3/3/2019,20:31,credit_card,0,0,1,202.65,4.761904762,10.1325,1.0
637,318-81-2368,C,Naypyitaw,0,1,0,Normal,0,Female,0,electronic_accessories,0,0,1,0,0,0,46.2,1,2.31,48.51,3/19/2019,12:16,Cash,0,1,0,46.2,4.761904762,2.31,1.0
638,364-33-8584,B,Mandalay,0,0,1,Member,1,Female,0,food_bev,0,1,0,0,0,0,17.63,5,4.4075,92.5575,3/8/2019,15:27,Cash,0,1,0,88.15,4.761904762,4.4075,0.0
